site,depth,replicate_no,family,species,size,biomass
maabaidhoo_outside,10,1,PAR,SORDID,44837,3.704708807
maabaidhoo_outside,10,1,PAR,SORDID,44837,3.704708807
maabaidhoo_outside,10,1,PAR,SORDID,44837,3.704708807
maabaidhoo_outside,10,1,PAR,SORDID,44837,3.704708807
maabaidhoo_outside,10,1,PAR,SORDID,44837,3.704708807
maabaidhoo_outside,10,1,PAR,SORDID,Nov-20,91.0245
maabaidhoo_outside,10,1,PAR,SORDID,Nov-20,91.0245
maabaidhoo_outside,10,1,PAR,SORDID,21-30,423.8796
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,1,PAR,DUSKY,Nov-20,99.92138
maabaidhoo_outside,10,1,PAR,DUSKY,Nov-20,99.92138
maabaidhoo_outside,10,1,PAR,DUSKY,Nov-20,99.92138
maabaidhoo_outside,10,1,PAR,DUSKY,Nov-20,99.92138
maabaidhoo_outside,10,1,PAR,DUSKY,Nov-20,99.92138
maabaidhoo_outside,10,1,PAR,3 COLOUR,Nov-20,99.92138
maabaidhoo_outside,10,1,PAR,3 COLOUR,Nov-20,99.92138
maabaidhoo_outside,10,1,TRIG,STR,NA,NA
maabaidhoo_outside,10,1,TRIG,STR,NA,NA
maabaidhoo_outside,10,1,TRIG,STR,NA,NA
maabaidhoo_outside,10,1,TRIG,STR,NA,NA
maabaidhoo_outside,10,1,TRIG,STR,NA,NA
maabaidhoo_outside,10,1,TRIG,STR,NA,NA
maabaidhoo_outside,10,1,TRIG,STR,NA,NA
maabaidhoo_outside,10,1,TRIG,STR,NA,NA
maabaidhoo_outside,10,1,TRIG,STR,NA,NA
maabaidhoo_outside,10,1,TRIG,STR,NA,NA
maabaidhoo_outside,10,1,TRIG,CLN,NA,NA
maabaidhoo_outside,10,1,TRIG,IND,NA,NA
maabaidhoo_outside,10,1,TRIG,IND,NA,NA
maabaidhoo_outside,10,1,TRIG,IND,NA,NA
maabaidhoo_outside,10,1,TRIG,IND,NA,NA
maabaidhoo_outside,10,1,TRIG,IND,NA,NA
maabaidhoo_outside,10,1,TRIG,IND,NA,NA
maabaidhoo_outside,10,1,TRIG,IND,NA,NA
maabaidhoo_outside,10,1,TRIG,IND,NA,NA
maabaidhoo_outside,10,1,TRIG,IND,NA,NA
maabaidhoo_outside,10,1,TRIG,IND,NA,NA
maabaidhoo_outside,10,1,TRIG,IND,NA,NA
maabaidhoo_outside,10,1,TRIG,SUFF,NA,NA
maabaidhoo_outside,10,1,TRIG,SUFF,NA,NA
maabaidhoo_outside,10,1,T&J,MEL,21-30,345
maabaidhoo_outside,10,1,T&J,MEL,21-30,345
maabaidhoo_outside,10,2,RAB,STR,Nov-20,54.41643
maabaidhoo_outside,10,2,RAB,STR,Nov-20,54.41643
maabaidhoo_outside,10,2,PAR,SORDID,44837,3.704708807
maabaidhoo_outside,10,2,PAR,SORDID,44837,3.704708807
maabaidhoo_outside,10,2,PAR,SORDID,44837,3.704708807
maabaidhoo_outside,10,2,PAR,SORDID,44837,3.704708807
maabaidhoo_outside,10,2,PAR,SORDID,44837,3.704708807
maabaidhoo_outside,10,2,PAR,SORDID,44837,3.704708807
maabaidhoo_outside,10,2,PAR,SORDID,44837,3.704708807
maabaidhoo_outside,10,2,PAR,SORDID,44837,3.704708807
maabaidhoo_outside,10,2,PAR,SORDID,44837,3.704708807
maabaidhoo_outside,10,2,PAR,SORDID,44837,3.704708807
maabaidhoo_outside,10,2,PAR,SORDID,44837,3.704708807
maabaidhoo_outside,10,2,PAR,SORDID,44837,3.704708807
maabaidhoo_outside,10,2,PAR,SORDID,44837,3.704708807
maabaidhoo_outside,10,2,PAR,SORDID,44837,3.704708807
maabaidhoo_outside,10,2,PAR,SORDID,44837,3.704708807
maabaidhoo_outside,10,2,PAR,SORDID,44837,3.704708807
maabaidhoo_outside,10,2,PAR,SORDID,44837,3.704708807
maabaidhoo_outside,10,2,PAR,SORDID,44837,3.704708807
maabaidhoo_outside,10,2,PAR,SORDID,44837,3.704708807
maabaidhoo_outside,10,2,PAR,SORDID,44837,3.704708807
maabaidhoo_outside,10,2,PAR,SORDID,44837,3.704708807
maabaidhoo_outside,10,2,PAR,SORDID,Nov-20,91.0245
maabaidhoo_outside,10,2,PAR,SORDID,Nov-20,91.0245
maabaidhoo_outside,10,2,PAR,SORDID,Nov-20,91.0245
maabaidhoo_outside,10,2,PAR,SORDID,21-30,423.8796
maabaidhoo_outside,10,2,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,2,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,2,PAR,DUSKY,44837,4.024895
maabaidhoo_outside,10,2,PAR,DUSKY,21-30,467.6325
maabaidhoo_outside,10,2,TRIG,STR,NA,NA
maabaidhoo_outside,10,2,TRIG,STR,NA,NA
maabaidhoo_outside,10,2,TRIG,STR,NA,NA
maabaidhoo_outside,10,2,TRIG,STR,NA,NA
maabaidhoo_outside,10,2,TRIG,STR,NA,NA
maabaidhoo_outside,10,2,TRIG,STR,NA,NA
maabaidhoo_outside,10,2,TRIG,STR,NA,NA
maabaidhoo_outside,10,2,TRIG,STR,NA,NA
maabaidhoo_outside,10,2,TRIG,STR,NA,NA
maabaidhoo_outside,10,2,TRIG,STR,NA,NA
maabaidhoo_outside,10,2,TRIG,STR,NA,NA
maabaidhoo_outside,10,2,TRIG,STR,NA,NA
maabaidhoo_outside,10,2,TRIG,STR,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,IND,NA,NA
maabaidhoo_outside,10,2,TRIG,SUFB,NA,NA
maabaidhoo_outside,10,2,TRIG,SUFB,NA,NA
maabaidhoo_outside,10,2,T&J,MACA,Nov-20,NA
mundoo_kandu,15,1,SNAP,FUR,21-30,333
mundoo_kandu,15,1,SNAP,CHEK,21-30,356.882308
mundoo_kandu,15,1,GRO,ALBO,21-30,226
mundoo_kandu,15,1,GRO,SPIL,21-30,332
mundoo_kandu,15,1,GRO,SPIL,21-30,332
mundoo_kandu,15,1,GRO,SPIL,21-30,332
mundoo_kandu,15,1,GRO,SPIL,31-40,895
mundoo_kandu,15,1,GRO,SPIL,31-40,895
mundoo_kandu,15,1,GRO,ARG,Nov-20,59
mundoo_kandu,15,1,GRO,ARG,Nov-20,59
mundoo_kandu,15,1,GRO,ARG,Nov-20,59
mundoo_kandu,15,1,GRO,ARG,Nov-20,59
mundoo_kandu,15,1,GRO,ARG,Nov-20,59
mundoo_kandu,15,1,GRO,ARG,Nov-20,59
mundoo_kandu,15,1,GRO,ARG,Nov-20,59
mundoo_kandu,15,1,GRO,ARG,21-30,277
mundoo_kandu,15,1,GRO,ARG,21-30,277
mundoo_kandu,15,1,GRO,ARG,21-30,277
mundoo_kandu,15,1,GRO,ARG,21-30,277
mundoo_kandu,15,1,GRO,ARG,21-30,277
mundoo_kandu,15,1,GRO,ARG,21-30,277
mundoo_kandu,15,1,GRO,ARG,21-30,277
mundoo_kandu,15,1,GRO,ARG,21-30,277
mundoo_kandu,15,1,GRO,ARG,21-30,277
mundoo_kandu,15,1,GRO,ARG,31-40,775
mundoo_kandu,15,1,GRO,ARG,31-40,775
mundoo_kandu,15,1,BUT,XAN,NA,NA
mundoo_kandu,15,1,BUT,XAN,NA,NA
mundoo_kandu,15,1,BUT,GUT,NA,NA
mundoo_kandu,15,1,BUT,GUT,NA,NA
mundoo_kandu,15,1,BUT,GUT,NA,NA
mundoo_kandu,15,1,BUT,GUT,NA,NA
mundoo_kandu,15,1,BUT,GUT,NA,NA
mundoo_kandu,15,1,BUT,GUT,NA,NA
mundoo_kandu,15,1,BUT,GUT,NA,NA
mundoo_kandu,15,1,BUT,GUT,NA,NA
mundoo_kandu,15,1,BUT,MEY,NA,NA
mundoo_kandu,15,1,BUT,LN,NA,NA
mundoo_kandu,15,1,BUT,LN,NA,NA
mundoo_kandu,15,1,BUT,LN,NA,NA
mundoo_kandu,15,1,BUT,LN,NA,NA
mundoo_kandu,15,1,BUT,TFT,NA,NA
mundoo_kandu,15,1,BUT,TFT,NA,NA
mundoo_kandu,15,1,BUT,PYR,NA,NA
mundoo_kandu,15,1,BUT,PYR,NA,NA
mundoo_kandu,15,2,SNAP,FUR,31-40,873
mundoo_kandu,15,2,GRO,MIN,21-30,257
mundoo_kandu,15,2,GRO,MIN,21-30,257
mundoo_kandu,15,2,GRO,MAC,21-30,251
mundoo_kandu,15,2,GRO,SPIL,21-30,332
mundoo_kandu,15,2,GRO,SPIL,31-40,895
mundoo_kandu,15,2,GRO,SPIL,31-40,895
mundoo_kandu,15,2,GRO,MEL,41-50,1538.226804
mundoo_kandu,15,2,GRO,LEO,Nov-20,103
mundoo_kandu,15,2,GRO,LEO,Nov-20,103
mundoo_kandu,15,2,GRO,SEX,21-30,412
mundoo_kandu,15,2,GRO,ARG,Nov-20,59
mundoo_kandu,15,2,GRO,ARG,21-30,277
mundoo_kandu,15,2,GRO,ARG,21-30,277
mundoo_kandu,15,2,GRO,ARG,21-30,277
mundoo_kandu,15,2,GRO,ARG,21-30,277
mundoo_kandu,15,2,GRO,ARG,21-30,277
mundoo_kandu,15,2,GRO,ARG,21-30,277
mundoo_kandu,15,2,GRO,ARG,21-30,277
mundoo_kandu,15,2,GRO,ARG,21-30,277
mundoo_kandu,15,2,GRO,ARG,31-40,775
mundoo_kandu,15,2,GRO,ARG,31-40,775
mundoo_kandu,15,2,GRO,ARG,31-40,775
mundoo_kandu,15,2,GRO,ARG,31-40,775
mundoo_kandu,15,2,GRO,ROG,21-30,296
mundoo_kandu,15,2,GRO,FAS,21-30,253.945824
mundoo_kandu,15,2,BUT,AUR,NA,NA
mundoo_kandu,15,2,BUT,GUT,NA,NA
mundoo_kandu,15,2,BUT,GUT,NA,NA
mundoo_kandu,15,2,BUT,GUT,NA,NA
mundoo_kandu,15,2,BUT,GUT,NA,NA
mundoo_kandu,15,2,BUT,GUT,NA,NA
mundoo_kandu,15,2,BUT,GUT,NA,NA
mundoo_kandu,15,2,BUT,GUT,NA,NA
mundoo_kandu,15,2,BUT,GUT,NA,NA
mundoo_kandu,15,2,BUT,GUT,NA,NA
mundoo_kandu,15,2,BUT,MEY,NA,NA
mundoo_kandu,15,2,BUT,MEY,NA,NA
mundoo_kandu,15,2,BUT,MEY,NA,NA
mundoo_kandu,15,2,BUT,LN,NA,NA
mundoo_kandu,15,2,BUT,TFT,NA,NA
mundoo_kandu,15,2,BUT,TFT,NA,NA
mundoo_kandu,15,1,RAB,STR,21-30,198.2546754
mundoo_kandu,15,1,RAB,STR,44837,3.6911398
mundoo_kandu,15,1,PAR,SORDID,44837,3.704708807
mundoo_kandu,15,1,PAR,SORDID,44837,3.704708807
mundoo_kandu,15,1,PAR,SORDID,44837,3.704708807
mundoo_kandu,15,1,PAR,SORDID,44837,3.704708807
mundoo_kandu,15,1,PAR,SORDID,44837,3.704708807
mundoo_kandu,15,1,PAR,SORDID,44837,3.704708807
mundoo_kandu,15,1,PAR,SORDID,44837,3.704708807
mundoo_kandu,15,1,PAR,SORDID,44837,3.704708807
mundoo_kandu,15,1,PAR,SORDID,44837,3.704708807
mundoo_kandu,15,1,PAR,SORDID,44837,3.704708807
mundoo_kandu,15,1,PAR,SORDID,44837,3.704708807
mundoo_kandu,15,1,PAR,2 COLOUR,31-40,701.058171
mundoo_kandu,15,1,TRIG,STR,NA,NA
mundoo_kandu,15,1,TRIG,STR,NA,NA
mundoo_kandu,15,1,TRIG,STR,NA,NA
mundoo_kandu,15,1,TRIG,STR,NA,NA
mundoo_kandu,15,1,TRIG,STR,NA,NA
mundoo_kandu,15,1,TRIG,STR,NA,NA
mundoo_kandu,15,1,TRIG,STR,NA,NA
mundoo_kandu,15,1,TRIG,STR,NA,NA
mundoo_kandu,15,1,TRIG,STR,NA,NA
mundoo_kandu,15,1,TRIG,STR,NA,NA
mundoo_kandu,15,1,TRIG,STR,NA,NA
mundoo_kandu,15,1,TRIG,STR,NA,NA
mundoo_kandu,15,1,TRIG,STR,NA,NA
mundoo_kandu,15,1,TRIG,IND,NA,NA
mundoo_kandu,15,1,TRIG,IND,NA,NA
mundoo_kandu,15,1,TRIG,IND,NA,NA
mundoo_kandu,15,1,TRIG,IND,NA,NA
mundoo_kandu,15,1,TRIG,IND,NA,NA
mundoo_kandu,15,1,TRIG,IND,NA,NA
mundoo_kandu,15,1,TRIG,IND,NA,NA
mundoo_kandu,15,1,TRIG,SUFB,NA,NA
mundoo_kandu,15,1,TRIG,SUFB,NA,NA
mundoo_kandu,15,1,TRIG,SUFB,NA,NA
mundoo_kandu,15,1,TRIG,SUFB,NA,NA
mundoo_kandu,15,1,TRIG,SUFB,NA,NA
mundoo_kandu,15,1,TRIG,SUFB,NA,NA
mundoo_kandu,15,1,T&J,MEL,31-40,730.585829
mundoo_kandu,15,1,T&J,MEL,31-40,730.585829
mundoo_kandu,15,1,T&J,LUG,21-30,270.773854
mundoo_kandu,15,2,RAB,SGR,44837,1.23197402
mundoo_kandu,15,2,RAB,SGR,44837,1.23197402
mundoo_kandu,15,2,RAB,SGR,44837,1.23197402
mundoo_kandu,15,2,RAB,SGR,44837,1.23197402
mundoo_kandu,15,2,RAB,SGR,44837,1.23197402
mundoo_kandu,15,2,RAB,SGR,44837,1.23197402
mundoo_kandu,15,2,RAB,SGR,44837,1.23197402
mundoo_kandu,15,2,RAB,SGR,44837,1.23197402
mundoo_kandu,15,2,RAB,SGR,44837,1.23197402
mundoo_kandu,15,2,RAB,SGR,44837,1.23197402
mundoo_kandu,15,2,RAB,SGR,44837,1.23197402
mundoo_kandu,15,2,RAB,SGR,44837,1.23197402
mundoo_kandu,15,2,RAB,SGR,44837,1.23197402
mundoo_kandu,15,2,RAB,SGR,44837,1.23197402
mundoo_kandu,15,2,RAB,SGR,44837,1.23197402
mundoo_kandu,15,2,RAB,SGR,44837,1.23197402
mundoo_kandu,15,2,RAB,SGR,44837,1.23197402
mundoo_kandu,15,2,RAB,SGR,44837,1.23197402
mundoo_kandu,15,2,RAB,SGR,44837,1.23197402
mundoo_kandu,15,2,RAB,SGR,44837,1.23197402
mundoo_kandu,15,2,RAB,SGR,44837,1.23197402
mundoo_kandu,15,2,RAB,SGR,44837,1.23197402
mundoo_kandu,15,2,PAR,SORDID,44837,3.704708807
mundoo_kandu,15,2,PAR,SORDID,44837,3.704708807
mundoo_kandu,15,2,PAR,SORDID,44837,3.704708807
mundoo_kandu,15,2,PAR,SORDID,44837,3.704708807
mundoo_kandu,15,2,PAR,SORDID,44837,3.704708807
mundoo_kandu,15,2,PAR,SORDID,44837,3.704708807
mundoo_kandu,15,2,PAR,SORDID,44837,3.704708807
mundoo_kandu,15,2,PAR,SORDID,44837,3.704708807
mundoo_kandu,15,2,PAR,SORDID,44837,3.704708807
mundoo_kandu,15,2,PAR,SORDID,44837,3.704708807
mundoo_kandu,15,2,PAR,SORDID,44837,3.704708807
mundoo_kandu,15,2,PAR,SORDID,44837,3.704708807
mundoo_kandu,15,2,PAR,SORDID,44837,3.704708807
mundoo_kandu,15,2,PAR,SORDID,44837,3.704708807
mundoo_kandu,15,2,PAR,SORDID,44837,3.704708807
mundoo_kandu,15,2,PAR,SORDID,44837,3.704708807
mundoo_kandu,15,2,PAR,SORDID,44837,3.704708807
mundoo_kandu,15,2,PAR,SORDID,44837,3.704708807
mundoo_kandu,15,2,PAR,SORDID,44837,3.704708807
mundoo_kandu,15,2,PAR,SORDID,44837,3.704708807
mundoo_kandu,15,2,PAR,SORDID,44837,3.704708807
mundoo_kandu,15,2,PAR,SORDID,44837,3.704708807
mundoo_kandu,15,2,PAR,SORDID,44837,3.704708807
mundoo_kandu,15,2,PAR,SORDID,44837,3.704708807
mundoo_kandu,15,2,PAR,SORDID,44837,3.704708807
mundoo_kandu,15,2,PAR,SORDID,44837,3.704708807
mundoo_kandu,15,2,PAR,SORDID,44837,3.704708807
mundoo_kandu,15,2,PAR,DUSKY,44837,4.02489453
mundoo_kandu,15,2,PAR,3 COLOUR,21-30,467.632543
mundoo_kandu,15,2,PAR,GFACE,21-30,404.9832924
mundoo_kandu,15,2,TRIG,STR,NA,NA
mundoo_kandu,15,2,TRIG,STR,NA,NA
mundoo_kandu,15,2,TRIG,STR,NA,NA
mundoo_kandu,15,2,TRIG,STR,NA,NA
mundoo_kandu,15,2,TRIG,STR,NA,NA
mundoo_kandu,15,2,TRIG,STR,NA,NA
mundoo_kandu,15,2,TRIG,STR,NA,NA
mundoo_kandu,15,2,TRIG,STR,NA,NA
mundoo_kandu,15,2,TRIG,STR,NA,NA
mundoo_kandu,15,2,TRIG,STR,NA,NA
mundoo_kandu,15,2,TRIG,IND,NA,NA
mundoo_kandu,15,2,TRIG,IND,NA,NA
mundoo_kandu,15,2,TRIG,IND,NA,NA
mundoo_kandu,15,2,TRIG,IND,NA,NA
mundoo_kandu,15,2,TRIG,IND,NA,NA
mundoo_kandu,15,2,TRIG,IND,NA,NA
mundoo_kandu,15,2,TRIG,IND,NA,NA
mundoo_kandu,15,2,TRIG,SUFB,NA,NA
mundoo_kandu,15,2,TRIG,SUFB,NA,NA
mundoo_kandu,15,2,TRIG,SUFB,NA,NA
mundoo_kandu,15,2,TRIG,SUFB,NA,NA
mundoo_kandu,15,2,T&J,MEL,21-30,345
mundoo_kandu,15,2,T&J,MEL,31-40,730.585829
mundoo_kandu,15,2,T&J,MEL,31-40,730.585829
mundoo_kandu,15,2,T&J,MEL,31-40,730.585829
mundoo_kandu,15,2,T&J,MEL,31-40,730.585829
mundoo_kandu,15,2,T&J,LUG,21-30,304
mundoo_kandu,15,2,T&J,LUG,21-30,304
mundoo_kandu,15,2,T&J,LUG,Nov-20,71
mundoo_kandu,15,2,T&J,LUG,Nov-20,71
mundoo_kandu,15,2,T&J,LUG,Nov-20,71
mundoo_kandu,15,2,T&J,DOGTOOTH,60+,NA
mundoo_kandu,10,1,SNAP,FUR,21-30,333
mundoo_kandu,10,1,GRO,BOE,21-30,318.565607
mundoo_kandu,10,1,GRO,BOE,21-30,318.565607
mundoo_kandu,10,1,GRO,BOE,21-30,318.565607
mundoo_kandu,10,1,GRO,BOE,21-30,318.565607
mundoo_kandu,10,1,GRO,BOE,21-30,318.565607
mundoo_kandu,10,1,GRO,BOE,21-30,318.565607
mundoo_kandu,10,1,GRO,MAC,21-30,251
mundoo_kandu,10,1,GRO,MAC,21-30,251
mundoo_kandu,10,1,GRO,SPIL,21-30,332
mundoo_kandu,10,1,GRO,SPIL,21-30,332
mundoo_kandu,10,1,GRO,SPIL,21-30,332
mundoo_kandu,10,1,GRO,SPIL,21-30,332
mundoo_kandu,10,1,GRO,LEO,Nov-20,103
mundoo_kandu,10,1,GRO,LEO,Nov-20,103
mundoo_kandu,10,1,GRO,ARG,Nov-20,59
mundoo_kandu,10,1,GRO,ARG,Nov-20,59
mundoo_kandu,10,1,GRO,ARG,Nov-20,59
mundoo_kandu,10,1,GRO,ARG,Nov-20,59
mundoo_kandu,10,1,GRO,ARG,21-30,277
mundoo_kandu,10,1,GRO,ARG,21-30,277
mundoo_kandu,10,1,GRO,ARG,21-30,277
mundoo_kandu,10,1,GRO,ARG,31-40,775
mundoo_kandu,10,1,BUT,AUR,NA,NA
mundoo_kandu,10,1,BUT,AUR,NA,NA
mundoo_kandu,10,1,BUT,AUR,NA,NA
mundoo_kandu,10,1,BUT,AUR,NA,NA
mundoo_kandu,10,1,BUT,GUT,NA,NA
mundoo_kandu,10,1,BUT,GUT,NA,NA
mundoo_kandu,10,1,BUT,GUT,NA,NA
mundoo_kandu,10,1,BUT,GUT,NA,NA
mundoo_kandu,10,1,BUT,GUT,NA,NA
mundoo_kandu,10,1,BUT,GUT,NA,NA
mundoo_kandu,10,1,BUT,MEY,NA,NA
mundoo_kandu,10,1,BUT,MEY,NA,NA
mundoo_kandu,10,1,BUT,MEY,NA,NA
mundoo_kandu,10,1,BUT,MEY,NA,NA
mundoo_kandu,10,1,BUT,TFT,NA,NA
mundoo_kandu,10,1,BUT,TFT,NA,NA
mundoo_kandu,10,1,BUT,PHA,NA,NA
mundoo_kandu,10,1,BUT,PHA,NA,NA
mundoo_kandu,10,2,SNAP,RED,44837,3
mundoo_kandu,10,2,SNAP,FUR,21-30,333
mundoo_kandu,10,2,GRO,BOE,44837,3.14778194
mundoo_kandu,10,2,GRO,BOE,44837,3.14778194
mundoo_kandu,10,2,GRO,BOE,44837,3.14778194
mundoo_kandu,10,2,GRO,BOE,Nov-20,71.18874811
mundoo_kandu,10,2,GRO,BOE,Nov-20,71.18874811
mundoo_kandu,10,2,GRO,BOE,Nov-20,71.18874811
mundoo_kandu,10,2,GRO,BOE,Nov-20,71.18874811
mundoo_kandu,10,2,GRO,SPIL,21-30,332
mundoo_kandu,10,2,GRO,SPIL,31-40,895
mundoo_kandu,10,2,GRO,ARG,Nov-20,59
mundoo_kandu,10,2,GRO,ARG,21-30,277
mundoo_kandu,10,2,GRO,ARG,21-30,277
mundoo_kandu,10,2,GRO,ARG,21-30,277
mundoo_kandu,10,2,GRO,ARG,21-30,277
mundoo_kandu,10,2,GRO,ARG,21-30,277
mundoo_kandu,10,2,GRO,ARG,21-30,277
mundoo_kandu,10,2,GRO,ARG,21-30,277
mundoo_kandu,10,2,GRO,ARG,31-40,775
mundoo_kandu,10,2,GRO,ROG,21-30,296
mundoo_kandu,10,2,GRO,ROG,31-40,821
mundoo_kandu,10,2,BUT,AUR,NA,NA
mundoo_kandu,10,2,BUT,AUR,NA,NA
mundoo_kandu,10,2,BUT,AUR,NA,NA
mundoo_kandu,10,2,BUT,GUT,NA,NA
mundoo_kandu,10,2,BUT,GUT,NA,NA
mundoo_kandu,10,2,BUT,GUT,NA,NA
mundoo_kandu,10,2,BUT,GUT,NA,NA
mundoo_kandu,10,2,BUT,GUT,NA,NA
mundoo_kandu,10,2,BUT,GUT,NA,NA
