site,gps_coordi0tes,date,start_time,end_time,depth,replicate_no,family,species,size,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,14:53,15:43,10,1,GC,NECK,6,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,14:53,15:43,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,14:53,15:43,10,2,GC,MAX,23,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,14:53,15:43,10,2,GC,SQ,7,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,16:36,17:35,5,1,GC,CROC,16,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,16:36,17:35,5,1,GC,CROC,6.5,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,16:36,17:35,5,1,GC,SQ,6,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,16:36,17:35,5,1,GC,SQ,13,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,16:36,17:35,5,1,GC,SQ,22,0,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,16:36,17:35,5,1,GC,SQ,21,0,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,16:36,17:35,5,1,GC,SQ,9,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,16:36,17:35,5,1,GC,SQ,5,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,16:36,17:35,5,1,GC,MAX,25,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,16:36,17:35,5,2,GC,MAX,5,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,16:36,17:35,5,2,GC,MAX,2.5,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,16:36,17:35,5,2,GC,MAX,5,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,16:36,17:35,5,2,GC,MAX,6,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,16:36,17:35,5,2,GC,MAX,5.5,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,16:36,17:35,5,2,GC,NECK,4,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,16:36,17:35,5,2,GC,SQ,4,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,16:36,17:35,5,2,GC,SQ,23,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,16:36,17:35,5,2,GC,SQ,4,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,16:36,17:35,5,2,GC,SQ,9,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,16:36,17:35,5,2,GC,SQ,5,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,16:36,17:35,5,2,GC,SQ,10,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,14:53,15:43,10,1,SEA,PINK,0,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,14:53,15:43,10,1,SEA,PINK,0,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,14:53,15:43,10,1,SEA,FLOWER,0,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,14:53,15:43,10,1,GC,SQ,9,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,16:36,17:35,5,1,CS,PINC,0,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,16:36,17:35,5,1,CS,PINC,0,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,16:36,17:35,5,1,SEA,FLOWER,0,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,16:36,17:35,5,1,SEA,FLOWER,0,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,16:36,17:35,5,1,SEA,FLOWER,0,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,16:36,17:35,5,1,GC,SQ,18,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,16:36,17:35,5,1,GC,SQ,18,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,16:36,17:35,5,1,GC,SQ,4,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,16:36,17:35,5,1,GC,CROC,3,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,16:36,17:35,5,1,GC,CROC,3,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,16:36,17:35,5,1,GC,CROC,3,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,16:36,17:35,5,1,GC,MAX,14,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,16:36,17:35,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,16:36,17:35,5,2,GC,SQ,18,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,16:36,17:35,5,2,GC,SQ,13,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,16:36,17:35,5,2,GC,SQ,18,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,16:36,17:35,5,2,GC,SQ,19,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,16:36,17:35,5,2,GC,MAX,18,,,,,,,,,,,,,,,,
fo0gaadhoo_outside,"2.1130248, 73.5384297",26/5/22,09:57,10:49,15,2,SEA,PINK,0,,,,,,,,,,,,,,,,
fo0gaadhoo_outside,"2.1130248, 73.5384297",26/5/22,12:46,13:37,10,1,GC,SQ,18,,,,,,,,,,,,,,,,
fo0gaadhoo_outside,"2.1130248, 73.5384297",26/5/22,12:46,13:37,10,1,GC,SQ,8,,,,,,,,,,,,,,,,
fo0gaadhoo_outside,"2.1130248, 73.5384297",26/5/22,12:46,13:37,10,1,GC,SQ,16,,,,,,,,,,,,,,,,
fo0gaadhoo_outside,"2.1130248, 73.5384297",26/5/22,12:46,13:37,10,1,GC,SQ,50,,,,,,,,,,,,,,,,
fo0gaadhoo_outside,"2.1130248, 73.5384297",26/5/22,12:46,13:37,10,1,GC,SQ,20,,,,,,,,,,,,,,,,
fo0gaadhoo_outside,"2.1130248, 73.5384297",26/5/22,12:46,13:37,10,2,GC,CROC,2,,,,,,,,,,,,,,,,
fo0gaadhoo_outside,"2.1130248, 73.5384297",26/5/22,12:46,13:37,10,2,GC,CROC,3,,,,,,,,,,,,,,,,
fo0gaadhoo_outside,"2.1130248, 73.5384297",26/5/22,12:46,13:37,10,2,GC,SQ,9,,,,,,,,,,,,,,,,
fo0gaadhoo_outside,"2.1130248, 73.5384297",26/5/22,12:46,13:37,10,2,GC,SQ,18,,,,,,,,,,,,,,,,
fo0gaadhoo_outside,"2.1130248, 73.5384297",26/5/22,09:57,10:49,15,1,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0gaadhoo_outside,"2.1130248, 73.5384297",26/5/22,09:57,10:49,15,1,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0gaadhoo_outside,"2.1130248, 73.5384297",26/5/22,12:46,13:37,10,1,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0gaadhoo_outside,"2.1130248, 73.5384297",26/5/22,12:46,13:37,10,1,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0gaadhoo_outside,"2.1130248, 73.5384297",26/5/22,12:46,13:37,10,1,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0gaadhoo_outside,"2.1130248, 73.5384297",26/5/22,12:46,13:37,10,1,GC,CROC,2,,,,,,,,,,,,,,,,
fo0gaadhoo_outside,"2.1130248, 73.5384297",26/5/22,12:46,13:37,10,1,GC,MAX,6,,,,,,,,,,,,,,,,
fo0gaadhoo_outside,"2.1130248, 73.5384297",26/5/22,12:46,13:37,10,2,GC,SQ,16,,,,,,,,,,,,,,,,
fo0gaadhoo_outside,"2.1130248, 73.5384297",26/5/22,12:46,13:37,10,2,GC,SQ,20,,,,,,,,,,,,,,,,
fo0gaadhoo_outside,"2.1130248, 73.5384297",26/5/22,12:46,13:37,10,2,GC,SQ,24,,,,,,,,,,,,,,,,
isdhoo_muli,"2.1270981, 73.5874913",29/05/22,11:59,12:47,10,2,GC,SQ,16,,,,,,,,,,,,,,,,
isdhoo_muli,"2.1270981, 73.5874914",29/05/22,11:59,12:47,10,1,LOB,PAINTED,0,,,,,,,,,,,,,,,,
vadinolhu,"2.0228257, 73.3534069",06/02/2022,10:00,11:00,15,1,SEA,PINK,0,,,,,,,,,,,,,,,,
vadinolhu,"2.0228257, 73.3534069",06/02/2022,10:00,11:00,15,1,SEA,PINK,0,,,,,,,,,,,,,,,,
vadinolhu,"2.0228257, 73.3534069",06/02/2022,10:00,11:00,15,1,SEA,PINK,0,,,,,,,,,,,,,,,,
vadinolhu,"2.0228257, 73.3534069",06/02/2022,10:00,11:00,15,2,SEA,PINK,0,,,,,,,,,,,,,,,,
vadinolhu,"2.0228257, 73.3534069",06/02/2022,10:00,11:00,15,2,CS,PINC,0,,,,,,,,,,,,,,,,
vadinolhu,"2.0228257, 73.3534069",06/02/2022,12:30,13:30,10,1,SEA,PINK,0,,,,,,,,,,,,,,,,
vadinolhu,"2.0228257, 73.3534069",06/02/2022,12:30,13:30,10,1,SEA,PINK,0,,,,,,,,,,,,,,,,
vadinolhu,"2.0228257, 73.3534069",06/02/2022,12:30,13:30,10,1,GC,SQ,1,,,,,,,,,,,,,,,,
vadinolhu,"2.0228257, 73.3534069",06/02/2022,12:30,13:30,10,1,GC,SQ,18,,,,,,,,,,,,,,,,
vadinolhu,"2.0228257, 73.3534069",06/02/2022,12:30,13:30,10,1,GC,SQ,12,,,,,,,,,,,,,,,,
vadinolhu,"2.0228257, 73.3534069",06/02/2022,12:30,13:30,10,1,GC,CROC,4,,,,,,,,,,,,,,,,
vadinolhu,"2.0228257, 73.3534069",06/02/2022,12:30,13:30,10,1,GC,CROC,3,,,,,,,,,,,,,,,,
vadinolhu,"2.0228257, 73.3534069",06/02/2022,12:30,13:30,10,1,GC,MAX,8,,,,,,,,,,,,,,,,
vadinolhu,"2.0228257, 73.3534069",06/02/2022,12:30,13:30,10,2,GC,SQ,7,,,,,,,,,,,,,,,,
vadinolhu,"2.0228257, 73.3534069",06/02/2022,12:30,13:30,10,1,SEA,FLOWER,0,,,,,,,,,,,,,,,,
vadinolhu,"2.0228257, 73.3534069",06/02/2022,12:30,13:30,10,1,GC,SQ,9,,,,,,,,,,,,,,,,
vadinolhu,"2.0228257, 73.3534069",06/02/2022,12:30,13:30,10,1,GC,SQ,14,,,,,,,,,,,,,,,,
vadinolhu,"2.0228257, 73.3534069",06/02/2022,12:30,13:30,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
vadinolhu,"2.0228257, 73.3534069",06/02/2022,12:30,13:30,10,2,SEA,PINK,0,,,,,,,,,,,,,,,,
vadinolhu,"2.0228257, 73.3534069",06/02/2022,12:30,13:30,10,2,SEA,PINK,0,,,,,,,,,,,,,,,,
vadinolhu,"2.0228257, 73.3534069",06/02/2022,12:30,13:30,10,2,SEA,LOLLY,0,,,,,,,,,,,,,,,,
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:30,08:47,15,1,CS,PINC,0,,,,,,,,,,,,,,,,
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:47,08:57,15,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:47,08:57,15,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:08,10:20,10,1,SEA,FLOWER,0,,,,,,,,,,,,,,,,
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:08,10:20,10,1,SEA,BLACK,0,,,,,,,,,,,,,,,,
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:08,10:20,10,1,GC,CROC,11,,,,,,,,,,,,,,,,
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:20,10:30,10,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:30,08:45,15,1,SEA,CURRY,0,,,,,,,,,,,,,,,,
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:45,08:59,15,2,SEA,CURRY,0,,,,,,,,,,,,,,,,
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:12,10:25,10,1,CS,PINC,,,,,,,,,,,,,,,,,
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:12,10:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:12,10:25,10,1,GC,MAX,4,,,,,,,,,,,,,,,,
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:12,10:25,10,1,GC,SQ,11,,,,,,,,,,,,,,,,
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:12,10:25,10,1,GC,CROC,5,,,,,,,,,,,,,,,,
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:25,10:32,10,2,GC,SQ,12,,,,,,,,,,,,,,,,
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:25,10:32,10,2,GC,CROC,5,,,,,,,,,,,,,,,,
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:25,10:32,10,2,GC,MAX,12,,,,,,,,,,,,,,,,
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:03,09:13,15,1,GC,SQ,21,,,,,,,,,,,,,,,,
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:15,09:22,15,2,GC,CROC,7,,,,,,,,,,,,,,,,
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:15,09:22,15,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,10:47,10:55,10,2,GC,CROC,15,,,,,,,,,,,,,,,,
kurethi_outside,"1°46'37.4""N 73°21'10.5""E",05.06.22,08:45,08:58,15,2,SEA,CROC,10,,,,,,,,,,,,,,,,
kurethi_outside,"1°46'37.4""N 73°21'10.5""E",05.06.22,10:05,10:18,10,1,GC,SQ,11,,,,,,,,,,,,,,,,
kurethi_outside,"1°46'37.4""N 73°21'10.5""E",05.06.22,08:45,08:58,15,2,GC,CROC,10,,,,,,,,,,,,,,,,
kurethi_outside,"1°46'37.4""N 73°21'10.5""E",05.06.22,10:18,10:33,10,2,GC,CROC,10,,,,,,,,,,,,,,,,
fo0dhoo_outside,"1°49'29.9""N 73°30'19.6""E",11.06.22,09:05,09:18,15,2,GC,SQ,25,,,,,,,,,,,,,,,,
fo0dhoo_outside,"1°49'29.9""N 73°30'19.6""E",11.06.22,09:05,09:18,15,2,GC,CROC,15,,,,,,,,,,,,,,,,
fo0dhoo_outside,"1°49'29.9""N 73°30'19.6""E",11.06.22,09:05,09:15,15,2,GC,SQ,45,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
